source	data	state_id	drug_group	first_use	repeat_use
marketscan	multiyear	stateLWR	tmpsmx	0.085337	0.050133
marketscan	multiyear	stateMMO	beta_lactam	0.437972	0.529456
marketscan	multiyear	stateMMO	cephalosporin	0.232906	0.157566
marketscan	multiyear	stateMMO	macrolide	0.378382	0.403222
marketscan	multiyear	stateMMO	nitrofurantoin	0.048898	0.036378
marketscan	multiyear	stateMMO	overall	0.710427	2.487384
marketscan	multiyear	stateMMO	quinolone	0.212799	0.159829
marketscan	multiyear	stateMMO	tetracycline	0.095544	0.187337
marketscan	multiyear	stateMMO	tmpsmx	0.103465	0.06469
marketscan	multiyear	stateNWF	beta_lactam	0.395274	0.549374
marketscan	multiyear	stateNWF	cephalosporin	0.195795	0.145994
marketscan	multiyear	stateNWF	macrolide	0.339753	0.40729
marketscan	multiyear	stateNWF	nitrofurantoin	0.029904	0.024272
marketscan	multiyear	stateNWF	overall	0.651923	2.381067
marketscan	multiyear	stateNWF	quinolone	0.200956	0.173065
marketscan	multiyear	stateNWF	tetracycline	0.103687	0.190555
marketscan	multiyear	stateNWF	tmpsmx	0.098613	0.074715
marketscan	multiyear	stateOUP	beta_lactam	0.344819	0.358741
marketscan	multiyear	stateOUP	cephalosporin	0.185125	0.115662
marketscan	multiyear	stateOUP	macrolide	0.312667	0.294763
marketscan	multiyear	stateOUP	nitrofurantoin	0.04036	0.034448
marketscan	multiyear	stateOUP	overall	0.631197	1.959303
marketscan	multiyear	stateOUP	quinolone	0.164161	0.117267
marketscan	multiyear	stateOUP	tetracycline	0.101209	0.247764
marketscan	multiyear	stateOUP	tmpsmx	0.102399	0.072604
marketscan	multiyear	stateOYK	beta_lactam	0.363347	0.41732
marketscan	multiyear	stateOYK	cephalosporin	0.164029	0.100393
marketscan	multiyear	stateOYK	macrolide	0.296989	0.291149
marketscan	multiyear	stateOYK	nitrofurantoin	0.033026	0.022782
marketscan	multiyear	stateOYK	overall	0.623886	1.894898
marketscan	multiyear	stateOYK	quinolone	0.166338	0.120086
marketscan	multiyear	stateOYK	tetracycline	0.114444	0.183141
marketscan	multiyear	stateOYK	tmpsmx	0.088299	0.060334
marketscan	multiyear	statePIO	beta_lactam	0.368719	0.374321
marketscan	multiyear	statePIO	cephalosporin	0.158484	0.079761
marketscan	multiyear	statePIO	macrolide	0.350926	0.343321
marketscan	multiyear	statePIO	nitrofurantoin	0.038008	0.031074
marketscan	multiyear	statePIO	overall	0.691561	1.92583
marketscan	multiyear	statePIO	quinolone	0.168293	0.115314
marketscan	multiyear	statePIO	tetracycline	0.129939	0.184553
marketscan	multiyear	statePIO	tmpsmx	0.107929	0.070918
marketscan	multiyear	statePJJ	beta_lactam	0.431703	0.574049
marketscan	multiyear	statePJJ	cephalosporin	0.28674	0.251399
marketscan	multiyear	statePJJ	macrolide	0.416934	0.526998
marketscan	multiyear	statePJJ	nitrofurantoin	0.047181	0.046054
marketscan	multiyear	statePJJ	overall	0.724699	3.09821
marketscan	multiyear	statePJJ	quinolone	0.250052	0.237926
marketscan	multiyear	statePJJ	tetracycline	0.123135	0.210009
marketscan	multiyear	statePJJ	tmpsmx	0.168346	0.123886
marketscan	multiyear	stateQES	beta_lactam	0.400413	0.531009
marketscan	multiyear	stateQES	cephalosporin	0.202991	0.154654
marketscan	multiyear	stateQES	macrolide	0.367808	0.445192
marketscan	multiyear	stateQES	nitrofurantoin	0.03801	0.027641
marketscan	multiyear	stateQES	overall	0.663996	2.412437
marketscan	multiyear	stateQES	quinolone	0.231596	0.19808
marketscan	multiyear	stateQES	tetracycline	0.095775	0.172639
marketscan	multiyear	stateQES	tmpsmx	0.069976	0.044388
marketscan	multiyear	stateRHV	beta_lactam	0.419876	0.554741
marketscan	multiyear	stateRHV	cephalosporin	0.298412	0.298143
marketscan	multiyear	stateRHV	macrolide	0.460472	0.672692
marketscan	multiyear	stateRHV	nitrofurantoin	0.059572	0.047089
marketscan	multiyear	stateRHV	overall	0.733293	3.462448
marketscan	multiyear	stateRHV	quinolone	0.268543	0.284515
marketscan	multiyear	stateRHV	tetracycline	0.149637	0.176538
marketscan	multiyear	stateRHV	tmpsmx	0.193617	0.131285
marketscan	multiyear	stateSHP	beta_lactam	0.410101	0.507174
marketscan	multiyear	stateSHP	cephalosporin	0.236784	0.18288
marketscan	multiyear	stateSHP	macrolide	0.36279	0.378883
marketscan	multiyear	stateSHP	nitrofurantoin	0.04743	0.039547
marketscan	multiyear	stateSHP	overall	0.696647	2.558083
marketscan	multiyear	stateSHP	quinolone	0.223644	0.183901
marketscan	multiyear	stateSHP	tetracycline	0.131948	0.21874
marketscan	multiyear	stateSHP	tmpsmx	0.115801	0.077683
marketscan	multiyear	stateSLZ	beta_lactam	0.311757	0.427972
marketscan	multiyear	stateSLZ	cephalosporin	0.199077	0.200403
marketscan	multiyear	stateSLZ	macrolide	0.337061	0.514936
marketscan	multiyear	stateSLZ	nitrofurantoin	0.03835	0.042923
marketscan	multiyear	stateSLZ	overall	0.529345	2.560131
marketscan	multiyear	stateSLZ	quinolone	0.190553	0.190069
marketscan	multiyear	stateSLZ	tetracycline	0.11179	0.150952
marketscan	multiyear	stateSLZ	tmpsmx	0.145964	0.10989
marketscan	multiyear	stateSNB	beta_lactam	0.420914	0.543011
marketscan	multiyear	stateSNB	cephalosporin	0.258133	0.222688
marketscan	multiyear	stateSNB	macrolide	0.378569	0.448601
marketscan	multiyear	stateSNB	nitrofurantoin	0.048027	0.040948
marketscan	multiyear	stateSNB	overall	0.699249	2.741875
marketscan	multiyear	stateSNB	quinolone	0.219464	0.18247
marketscan	multiyear	stateSNB	tetracycline	0.121695	0.216889
marketscan	multiyear	stateSNB	tmpsmx	0.12198	0.089373
marketscan	multiyear	stateSTP	beta_lactam	0.324373	0.43011
marketscan	multiyear	stateSTP	cephalosporin	0.221275	0.198724
marketscan	multiyear	stateSTP	macrolide	0.28953	0.355822
marketscan	multiyear	stateSTP	nitrofurantoin	0.029035	0.025829
marketscan	multiyear	stateSTP	overall	0.553444	2.142357
marketscan	multiyear	stateSTP	quinolone	0.163755	0.141969
marketscan	multiyear	stateSTP	tetracycline	0.086521	0.157777
marketscan	multiyear	stateSTP	tmpsmx	0.098667	0.076974
marketscan	multiyear	stateTGK	beta_lactam	0.299316	0.281861
marketscan	multiyear	stateTGK	cephalosporin	0.162154	0.088664
marketscan	multiyear	stateTGK	macrolide	0.323713	0.329267
marketscan	multiyear	stateTGK	nitrofurantoin	0.03977	0.026976
marketscan	multiyear	stateTGK	overall	0.597045	1.704751
marketscan	multiyear	stateTGK	quinolone	0.170783	0.114351
marketscan	multiyear	stateTGK	tetracycline	0.070416	0.148964
marketscan	multiyear	stateTGK	tmpsmx	0.096797	0.055936
marketscan	multiyear	stateTMR	beta_lactam	0.364881	0.439167
marketscan	multiyear	stateTMR	cephalosporin	0.175488	0.127345
marketscan	multiyear	stateTMR	macrolide	0.305394	0.281345
marketscan	multiyear	stateTMR	nitrofurantoin	0.033214	0.027833
marketscan	multiyear	stateTMR	overall	0.631389	1.962757
marketscan	multiyear	stateTMR	quinolone	0.161247	0.105521
marketscan	multiyear	stateTMR	tetracycline	0.090561	0.204895
marketscan	multiyear	stateTMR	tmpsmx	0.085699	0.081885
marketscan	multiyear	stateTOE	beta_lactam	0.369411	0.410363
marketscan	multiyear	stateTOE	cephalosporin	0.212917	0.153537
marketscan	multiyear	stateTOE	macrolide	0.289039	0.270289
marketscan	multiyear	stateTOE	nitrofurantoin	0.039722	0.042658
marketscan	multiyear	stateTOE	overall	0.625274	2.03497
marketscan	multiyear	stateTOE	quinolone	0.159017	0.121496
marketscan	multiyear	stateTOE	tetracycline	0.09644	0.218026
marketscan	multiyear	stateTOE	tmpsmx	0.101198	0.07978
marketscan	multiyear	stateUEQ	beta_lactam	0.491115	0.709495
marketscan	multiyear	stateUEQ	cephalosporin	0.249818	0.197171
marketscan	multiyear	stateUEQ	macrolide	0.417715	0.505604
marketscan	multiyear	stateUEQ	nitrofurantoin	0.052009	0.036917
marketscan	multiyear	stateUEQ	overall	0.772064	3.030356
marketscan	multiyear	stateUEQ	quinolone	0.261072	0.235545
marketscan	multiyear	stateUEQ	tetracycline	0.118086	0.171018
marketscan	multiyear	stateUEQ	tmpsmx	0.136766	0.099907
marketscan	multiyear	stateUMX	beta_lactam	0.284211	0.282512
marketscan	multiyear	stateUMX	cephalosporin	0.145067	0.085413
marketscan	multiyear	stateUMX	macrolide	0.260331	0.265178
marketscan	multiyear	stateUMX	nitrofurantoin	0.037431	0.030855
marketscan	multiyear	stateUMX	overall	0.513402	1.585562
marketscan	multiyear	stateUMX	quinolone	0.155291	0.118186
marketscan	multiyear	stateUMX	tetracycline	0.074789	0.150126
marketscan	multiyear	stateUMX	tmpsmx	0.078408	0.048137
marketscan	multiyear	stateUWX	beta_lactam	0.390684	0.507466
marketscan	multiyear	stateUWX	cephalosporin	0.29062	0.289644
marketscan	multiyear	stateUWX	macrolide	0.40011	0.541397
marketscan	multiyear	stateUWX	nitrofurantoin	0.040394	0.03905
marketscan	multiyear	stateUWX	overall	0.678284	3.022462
marketscan	multiyear	stateUWX	quinolone	0.233545	0.228832
marketscan	multiyear	stateUWX	tetracycline	0.135672	0.190113
marketscan	multiyear	stateUWX	tmpsmx	0.167707	0.122323
marketscan	multiyear	stateVIE	beta_lactam	0.319773	0.379376
marketscan	multiyear	stateVIE	cephalosporin	0.149795	0.097879
marketscan	multiyear	stateVIE	macrolide	0.27841	0.278358
marketscan	multiyear	stateVIE	nitrofurantoin	0.029717	0.024909
marketscan	multiyear	stateVIE	overall	0.557145	1.778817
marketscan	multiyear	stateVIE	quinolone	0.155757	0.109
marketscan	multiyear	stateVIE	tetracycline	0.085327	0.193551
marketscan	multiyear	stateVIE	tmpsmx	0.079561	0.065266
marketscan	multiyear	stateVUS	beta_lactam	0.334891	0.390075
marketscan	multiyear	stateVUS	cephalosporin	0.163404	0.10418
marketscan	multiyear	stateVUS	macrolide	0.311024	0.310645
marketscan	multiyear	stateVUS	nitrofurantoin	0.030938	0.032832
marketscan	multiyear	stateVUS	overall	0.627731	1.861725
marketscan	multiyear	stateVUS	quinolone	0.155449	0.144968
marketscan	multiyear	stateVUS	tetracycline	0.11062	0.165299
marketscan	multiyear	stateVUS	tmpsmx	0.088395	0.062003
marketscan	multiyear	stateWFM	beta_lactam	0.25208	0.287263
marketscan	multiyear	stateWFM	cephalosporin	0.125843	0.075172
marketscan	multiyear	stateWFM	macrolide	0.225864	0.249129
marketscan	multiyear	stateWFM	nitrofurantoin	0.027003	0.023949
marketscan	multiyear	stateWFM	overall	0.417173	1.399923
marketscan	multiyear	stateWFM	quinolone	0.106917	0.077674000000000007
marketscan	multiyear	stateWFM	tetracycline	0.068258	0.120278
marketscan	multiyear	stateWFM	tmpsmx	0.062111	0.035792
marketscan	multiyear	stateWPV	beta_lactam	0.342724	0.355395
marketscan	multiyear	stateWPV	cephalosporin	0.171829	0.10791100000000001
marketscan	multiyear	stateWPV	macrolide	0.346051	0.386432
marketscan	multiyear	stateWPV	nitrofurantoin	0.035196	0.02591
marketscan	multiyear	stateWPV	overall	0.621023	2.080947
marketscan	multiyear	stateWPV	quinolone	0.212624	0.174227
marketscan	multiyear	stateWPV	tetracycline	0.100338	0.152937
marketscan	multiyear	stateWPV	tmpsmx	0.09832	0.05798
marketscan	multiyear	stateXYX	beta_lactam	0.423277	0.571955
marketscan	multiyear	stateXYX	cephalosporin	0.262245	0.227032
marketscan	multiyear	stateXYX	macrolide	0.387659	0.482435
marketscan	multiyear	stateXYX	nitrofurantoin	0.042474	0.035829
marketscan	multiyear	stateXYX	overall	0.716984	2.873901
marketscan	multiyear	stateXYX	quinolone	0.220535	0.194159
marketscan	multiyear	stateXYX	tetracycline	0.122228	0.237965
marketscan	multiyear	stateXYX	tmpsmx	0.138901	0.10633
marketscan	multiyear	stateYJD	beta_lactam	0.381946	0.511315
marketscan	multiyear	stateYJD	cephalosporin	0.246794	0.207569
marketscan	multiyear	stateYJD	macrolide	0.360825	0.430475
marketscan	multiyear	stateYJD	nitrofurantoin	0.0391	0.034574
marketscan	multiyear	stateYJD	overall	0.635906	2.464546
marketscan	multiyear	stateYJD	quinolone	0.176892	0.164194
marketscan	multiyear	stateYJD	tetracycline	0.091023	0.171486
marketscan	multiyear	stateYJD	tmpsmx	0.107996	0.05997
marketscan	multiyear	stateYUW	beta_lactam	0.409239	0.586203
marketscan	multiyear	stateYUW	cephalosporin	0.2777	0.277495
marketscan	multiyear	stateYUW	macrolide	0.352111	0.395642
marketscan	multiyear	stateYUW	nitrofurantoin	0.036771	0.029575
marketscan	multiyear	stateYUW	overall	0.681663	2.755025
marketscan	multiyear	stateYUW	quinolone	0.208179	0.173687
marketscan	multiyear	stateYUW	tetracycline	0.103987	0.226564
marketscan	multiyear	stateYUW	tmpsmx	0.126674	0.094052
marketscan	multiyear	stateYVE	beta_lactam	0.390029	0.557724
marketscan	multiyear	stateYVE	cephalosporin	0.203587	0.164453
marketscan	multiyear	stateYVE	macrolide	0.359512	0.475085
marketscan	multiyear	stateYVE	nitrofurantoin	0.037304	0.029141
marketscan	multiyear	stateYVE	overall	0.638109	2.539226
marketscan	multiyear	stateYVE	quinolone	0.223773	0.215093
marketscan	multiyear	stateYVE	tetracycline	0.10073	0.164311
marketscan	multiyear	stateYVE	tmpsmx	0.081109	0.057855
marketscan	multiyear	stateYWF	beta_lactam	0.349691	0.463529
marketscan	multiyear	stateYWF	cephalosporin	0.224503	0.186279
marketscan	multiyear	stateYWF	macrolide	0.328493	0.390252
marketscan	multiyear	stateYWF	nitrofurantoin	0.027875	0.020698
marketscan	multiyear	stateYWF	overall	0.609748	2.157904
marketscan	multiyear	stateYWF	quinolone	0.171925	0.121349
marketscan	multiyear	stateYWF	tetracycline	0.074278	0.146553
marketscan	multiyear	stateYWF	tmpsmx	0.087131	0.080788
marketscan	multiyear	stateZWS	beta_lactam	0.384186	0.495951
marketscan	multiyear	stateZWS	cephalosporin	0.212477	0.16128
marketscan	multiyear	stateZWS	macrolide	0.354983	0.435166
marketscan	multiyear	stateZWS	nitrofurantoin	0.0366	0.030792
marketscan	multiyear	stateZWS	overall	0.649199	2.449296
marketscan	multiyear	stateZWS	quinolone	0.195564	0.163054
marketscan	multiyear	stateZWS	tetracycline	0.104666	0.200202
marketscan	multiyear	stateZWS	tmpsmx	0.120471	0.090256
medicare	"NA"	stateBFU	beta_lactam	0.160072	0.089694
medicare	"NA"	stateBFU	cephalosporin	0.112287	0.062322
medicare	"NA"	stateBFU	macrolide	0.17029	0.07922
medicare	"NA"	stateBFU	nitrofurantoin	0.032677	0.032392
medicare	"NA"	stateBFU	overall	0.482045	0.764311
medicare	"NA"	stateBFU	quinolone	0.163683	0.097291
medicare	"NA"	stateBFU	tetracycline	0.053507	0.041018
medicare	"NA"	stateBFU	tmpsmx	0.070766	0.04136
medicare	"NA"	stateCCZ	beta_lactam	0.209501	0.123103
medicare	"NA"	stateCCZ	cephalosporin	0.191492	0.107145
medicare	"NA"	stateCCZ	macrolide	0.219662	0.124188
medicare	"NA"	stateCCZ	nitrofurantoin	0.052829	0.059284
medicare	"NA"	stateCCZ	overall	0.615044	1.30051
medicare	"NA"	stateCCZ	quinolone	0.261281	0.187859
medicare	"NA"	stateCCZ	tetracycline	0.074461	0.046277
medicare	"NA"	stateCCZ	tmpsmx	0.111081	0.070923
medicare	"NA"	stateCUX	beta_lactam	0.186155	0.10996
medicare	"NA"	stateCUX	cephalosporin	0.117934	0.060462
medicare	"NA"	stateCUX	macrolide	0.190255	0.092855
medicare	"NA"	stateCUX	nitrofurantoin	0.038562	0.031505
medicare	"NA"	stateCUX	overall	0.519897	0.872728
medicare	"NA"	stateCUX	quinolone	0.192286	0.115981
medicare	"NA"	stateCUX	tetracycline	0.042714	0.034124
medicare	"NA"	stateCUX	tmpsmx	0.073467	0.046569
medicare	"NA"	stateCWD	beta_lactam	0.17611	0.11972
medicare	"NA"	stateCWD	cephalosporin	0.17594	0.098094
medicare	"NA"	stateCWD	macrolide	0.186434	0.095554
medicare	"NA"	stateCWD	nitrofurantoin	0.030297	0.029838
medicare	"NA"	stateCWD	overall	0.534214	0.989907
medicare	"NA"	stateCWD	quinolone	0.192707	0.12881
medicare	"NA"	stateCWD	tetracycline	0.049158	0.045611
medicare	"NA"	stateCWD	tmpsmx	0.077659	0.069619
medicare	"NA"	stateCYL	beta_lactam	0.200653	0.113703
medicare	"NA"	stateCYL	cephalosporin	0.174203	0.095174
medicare	"NA"	stateCYL	macrolide	0.210723	0.110029
medicare	"NA"	stateCYL	nitrofurantoin	0.047885	0.05087
medicare	"NA"	stateCYL	overall	0.600633	1.191125
medicare	"NA"	stateCYL	quinolone	0.24523	0.165488
medicare	"NA"	stateCYL	tetracycline	0.088128	0.052453
medicare	"NA"	stateCYL	tmpsmx	0.105285	0.06629
medicare	"NA"	stateELN	beta_lactam	0.145967	0.064896
medicare	"NA"	stateELN	cephalosporin	0.087575	0.033835
medicare	"NA"	stateELN	macrolide	0.173422	0.072255
medicare	"NA"	stateELN	nitrofurantoin	0.026649	0.018794
medicare	"NA"	stateELN	overall	0.45643	0.600595
medicare	"NA"	stateELN	quinolone	0.166764	0.083812
medicare	"NA"	stateELN	tetracycline	0.03854	0.023254
medicare	"NA"	stateELN	tmpsmx	0.06308	0.032081
medicare	"NA"	stateEPB	beta_lactam	0.182432	0.093421
medicare	"NA"	stateEPB	cephalosporin	0.152164	0.072108
medicare	"NA"	stateEPB	macrolide	0.212078	0.097204
medicare	"NA"	stateEPB	nitrofurantoin	0.051104	0.045165
medicare	"NA"	stateEPB	overall	0.577424	1.047997
medicare	"NA"	stateEPB	quinolone	0.244339	0.149006
medicare	"NA"	stateEPB	tetracycline	0.065334	0.042011
medicare	"NA"	stateEPB	tmpsmx	0.101868	0.054767
medicare	"NA"	stateERZ	beta_lactam	0.187903	0.126098
medicare	"NA"	stateERZ	cephalosporin	0.166191	0.102822
medicare	"NA"	stateERZ	macrolide	0.178468	0.092644
medicare	"NA"	stateERZ	nitrofurantoin	0.036666	0.046639
medicare	"NA"	stateERZ	overall	0.543687	1.044233
medicare	"NA"	stateERZ	quinolone	0.197786	0.132017
medicare	"NA"	stateERZ	tetracycline	0.05639	0.057466
medicare	"NA"	stateERZ	tmpsmx	0.086007	0.076082
medicare	"NA"	stateEVG	beta_lactam	0.168561	0.08889
medicare	"NA"	stateEVG	cephalosporin	0.106904	0.0485
medicare	"NA"	stateEVG	macrolide	0.156726	0.06646
medicare	"NA"	stateEVG	nitrofurantoin	0.034514	0.033099
medicare	"NA"	stateEVG	overall	0.484735	0.735139
medicare	"NA"	stateEVG	quinolone	0.166071	0.092078
medicare	"NA"	stateEVG	tetracycline	0.056895	0.036833
medicare	"NA"	stateEVG	tmpsmx	0.067916	0.046852
medicare	"NA"	stateGKW	beta_lactam	0.168847	0.088977
medicare	"NA"	stateGKW	cephalosporin	0.132738	0.067125
medicare	"NA"	stateGKW	macrolide	0.188031	0.096201
medicare	"NA"	stateGKW	nitrofurantoin	0.030313	0.022451
medicare	"NA"	stateGKW	overall	0.512649	0.842643
medicare	"NA"	stateGKW	quinolone	0.180221	0.107734
medicare	"NA"	stateGKW	tetracycline	0.054066	0.035659
medicare	"NA"	stateGKW	tmpsmx	0.080771	0.04869
medicare	"NA"	stateGWT	beta_lactam	0.176296	0.093884
medicare	"NA"	stateGWT	cephalosporin	0.108654	0.044808
medicare	"NA"	stateGWT	macrolide	0.178315	0.078712
medicare	"NA"	stateGWT	nitrofurantoin	0.039442	0.033893
medicare	"NA"	stateGWT	overall	0.510592	0.796908
medicare	"NA"	stateGWT	quinolone	0.183835	0.10729
medicare	"NA"	stateGWT	tetracycline	0.047849	0.044972
medicare	"NA"	stateGWT	tmpsmx	0.069279	0.044329
medicare	"NA"	stateHKT	beta_lactam	0.189103	0.099913
medicare	"NA"	stateHKT	cephalosporin	0.190647	0.102792
medicare	"NA"	stateHKT	macrolide	0.217763	0.107594
medicare	"NA"	stateHKT	nitrofurantoin	0.048495	0.050266
medicare	"NA"	stateHKT	overall	0.617731	1.213314
medicare	"NA"	stateHKT	quinolone	0.262046	0.173458
medicare	"NA"	stateHKT	tetracycline	0.08513	0.050331
medicare	"NA"	stateHKT	tmpsmx	0.118939	0.063886
medicare	"NA"	stateHMP	beta_lactam	0.181696	0.091049
medicare	"NA"	stateHMP	cephalosporin	0.142335	0.069948
medicare	"NA"	stateHMP	macrolide	0.19547900000000001	0.095021
medicare	"NA"	stateHMP	nitrofurantoin	0.046512	0.047764
medicare	"NA"	stateHMP	overall	0.558475	1.00551
medicare	"NA"	stateHMP	quinolone	0.222391	0.137674
medicare	"NA"	stateHMP	tetracycline	0.072038	0.048067
medicare	"NA"	stateHMP	tmpsmx	0.096539	0.065393
medicare	"NA"	stateHQX	beta_lactam	0.187798	0.110381
medicare	"NA"	stateHQX	cephalosporin	0.174879	0.109138
medicare	"NA"	stateHQX	macrolide	0.190644	0.1033
medicare	"NA"	stateHQX	nitrofurantoin	0.045508	0.048503
medicare	"NA"	stateHQX	overall	0.573518	1.084536
medicare	"NA"	stateHQX	quinolone	0.207128	0.133996
medicare	"NA"	stateHQX	tetracycline	0.07964	0.056816
medicare	"NA"	stateHQX	tmpsmx	0.096267	0.062893
medicare	"NA"	stateIJE	beta_lactam	0.183999	0.094304
medicare	"NA"	stateIJE	cephalosporin	0.145981	0.068457
medicare	"NA"	stateIJE	macrolide	0.198291	0.094687
medicare	"NA"	stateIJE	nitrofurantoin	0.049762	0.042388
medicare	"NA"	stateIJE	overall	0.566347	1.025046
medicare	"NA"	stateIJE	quinolone	0.234638	0.152437
medicare	"NA"	stateIJE	tetracycline	0.071827	0.044702
medicare	"NA"	stateIJE	tmpsmx	0.093765	0.052257
medicare	"NA"	stateIWK	beta_lactam	0.181563	0.096311
medicare	"NA"	stateIWK	cephalosporin	0.113924	0.054478
medicare	"NA"	stateIWK	macrolide	0.180295	0.088004
medicare	"NA"	stateIWK	nitrofurantoin	0.040403	0.030981
medicare	"NA"	stateIWK	overall	0.516684	0.833485
medicare	"NA"	stateIWK	quinolone	0.193513	0.112719
medicare	"NA"	stateIWK	tetracycline	0.049957	0.036075
medicare	"NA"	stateIWK	tmpsmx	0.074951	0.040374
medicare	"NA"	stateJBF	beta_lactam	0.177562	0.091566
medicare	"NA"	stateJBF	cephalosporin	0.125042	0.063634
medicare	"NA"	stateJBF	macrolide	0.168384	0.082763
medicare	"NA"	stateJBF	nitrofurantoin	0.041721	0.038493
medicare	"NA"	stateJBF	overall	0.491211	0.799715
medicare	"NA"	stateJBF	quinolone	0.164683	0.093557
medicare	"NA"	stateJBF	tetracycline	0.044207	0.033055
medicare	"NA"	stateJBF	tmpsmx	0.070613	0.049752
medicare	"NA"	stateKFE	beta_lactam	0.196946	0.10897
medicare	"NA"	stateKFE	cephalosporin	0.164203	0.087088
medicare	"NA"	stateKFE	macrolide	0.185183	0.08751
medicare	"NA"	stateKFE	nitrofurantoin	0.047862	0.056431
medicare	"NA"	stateKFE	overall	0.535842	0.986843
medicare	"NA"	stateKFE	quinolone	0.177048	0.113375
medicare	"NA"	stateKFE	tetracycline	0.052829	0.044782
medicare	"NA"	stateKFE	tmpsmx	0.084097	0.064587
medicare	"NA"	stateKPQ	beta_lactam	0.206141	0.124024
medicare	"NA"	stateKPQ	cephalosporin	0.185208	0.111902
medicare	"NA"	stateKPQ	macrolide	0.210106	0.11609
medicare	"NA"	stateKPQ	nitrofurantoin	0.041749	0.03805
medicare	"NA"	stateKPQ	overall	0.589573	1.19753
medicare	"NA"	stateKPQ	quinolone	0.238406	0.169455
medicare	"NA"	stateKPQ	tetracycline	0.05698	0.037062
medicare	"NA"	stateKPQ	tmpsmx	0.102849	0.082361
medicare	"NA"	stateLJC	beta_lactam	0.179058	0.094214
medicare	"NA"	stateLJC	cephalosporin	0.132078	0.062973
medicare	"NA"	stateLJC	macrolide	0.170802	0.075283
medicare	"NA"	stateLJC	nitrofurantoin	0.04709	0.043843
medicare	"NA"	stateLJC	overall	0.514593	0.803187
medicare	"NA"	stateLJC	quinolone	0.173678	0.094158
medicare	"NA"	stateLJC	tetracycline	0.055157	0.035617
medicare	"NA"	stateLJC	tmpsmx	0.062574	0.041505
medicare	"NA"	stateLMH	beta_lactam	0.153956	0.07677
medicare	"NA"	stateLMH	cephalosporin	0.109994	0.059919
medicare	"NA"	stateLMH	macrolide	0.151865	0.069966
medicare	"NA"	stateLMH	nitrofurantoin	0.034189	0.03445
medicare	"NA"	stateLMH	overall	0.461245	0.741345
medicare	"NA"	stateLMH	quinolone	0.156499	0.09137
medicare	"NA"	stateLMH	tetracycline	0.04793	0.04414
medicare	"NA"	stateLMH	tmpsmx	0.076242	0.055528
medicare	"NA"	stateLWR	beta_lactam	0.179509	0.092466
medicare	"NA"	stateLWR	cephalosporin	0.116921	0.05169
medicare	"NA"	stateLWR	macrolide	0.189598	0.096663
medicare	"NA"	stateLWR	nitrofurantoin	0.039216	0.033049
medicare	"NA"	stateLWR	overall	0.51842	0.862424
medicare	"NA"	stateLWR	quinolone	0.193641	0.112092
medicare	"NA"	stateLWR	tetracycline	0.051528	0.038955
medicare	"NA"	stateLWR	tmpsmx	0.074832	0.041289
medicare	"NA"	stateMMO	beta_lactam	0.179836	0.089802
medicare	"NA"	stateMMO	cephalosporin	0.137884	0.061266
medicare	"NA"	stateMMO	macrolide	0.182456	0.079007
medicare	"NA"	stateMMO	nitrofurantoin	0.036945	0.026956
medicare	"NA"	stateMMO	overall	0.520082	0.816123
medicare	"NA"	stateMMO	quinolone	0.190153	0.106672
medicare	"NA"	stateMMO	tetracycline	0.051037	0.032374
medicare	"NA"	stateMMO	tmpsmx	0.07108	0.035132
medicare	"NA"	stateNWF	beta_lactam	0.178635	0.105185
medicare	"NA"	stateNWF	cephalosporin	0.131337	0.071093
medicare	"NA"	stateNWF	macrolide	0.184745	0.093439
medicare	"NA"	stateNWF	nitrofurantoin	0.037686	0.037929
medicare	"NA"	stateNWF	overall	0.520217	0.88082800000000006
medicare	"NA"	stateNWF	quinolone	0.18382	0.114692
medicare	"NA"	stateNWF	tetracycline	0.051283	0.039015
medicare	"NA"	stateNWF	tmpsmx	0.070341	0.049834
medicare	"NA"	stateOUP	beta_lactam	0.156563	0.07854
medicare	"NA"	stateOUP	cephalosporin	0.126774	0.065349
medicare	"NA"	stateOUP	macrolide	0.158532	0.069428
medicare	"NA"	stateOUP	nitrofurantoin	0.040885	0.037438
medicare	"NA"	stateOUP	overall	0.475393	0.761834
medicare	"NA"	stateOUP	quinolone	0.156832	0.088732
medicare	"NA"	stateOUP	tetracycline	0.047159	0.042216
medicare	"NA"	stateOUP	tmpsmx	0.075108	0.048129
medicare	"NA"	stateOYK	beta_lactam	0.160801	0.083685
medicare	"NA"	stateOYK	cephalosporin	0.106531	0.05326
medicare	"NA"	stateOYK	macrolide	0.150335	0.06674
medicare	"NA"	stateOYK	nitrofurantoin	0.036436	0.031136
medicare	"NA"	stateOYK	overall	0.470563	0.707838
medicare	"NA"	stateOYK	quinolone	0.152948	0.083359
medicare	"NA"	stateOYK	tetracycline	0.057588	0.036413
medicare	"NA"	stateOYK	tmpsmx	0.068593	0.049691
medicare	"NA"	statePIO	beta_lactam	0.140589	0.072888
medicare	"NA"	statePIO	cephalosporin	0.101267	0.051987
medicare	"NA"	statePIO	macrolide	0.164287	0.075887
medicare	"NA"	statePIO	nitrofurantoin	0.037551	0.036683
medicare	"NA"	statePIO	overall	0.464536	0.737403
medicare	"NA"	statePIO	quinolone	0.160157	0.098178
medicare	"NA"	statePIO	tetracycline	0.06143	0.037467
medicare	"NA"	statePIO	tmpsmx	0.071493	0.048672
